Driver,LapNumber,RaceName_x,Year_x,TyreLife,PitInTime,AirTemp,TrackTemp,Humidity,Position,Compound_label,LapTime_label,Sector1Time_label,Sector2Time_label,Sector3Time_label,PitInTime_label,PitOutTime_label,FreshTyre_encoded,Rainfall_encoded,NextPit
GAS,45.0,70th Anniversary,2019,17.0,NaT,26.3,44.3,29.8,6.0,0,7720,7955,3973,2594,1250,1214,1,0,
GAS,46.0,70th Anniversary,2019,18.0,NaT,26.1,44.0,30.5,6.0,0,7952,7719,4008,3129,1250,1214,1,0,
GAS,47.0,70th Anniversary,2019,19.0,NaT,25.7,44.2,31.8,6.0,0,7568,7852,3833,2640,1250,1214,1,0,
GAS,48.0,70th Anniversary,2019,20.0,NaT,25.6,44.2,32.1,6.0,0,7649,7627,4051,2757,1250,1214,1,0,
GAS,49.0,70th Anniversary,2019,21.0,NaT,25.8,44.7,32.6,6.0,0,8010,9157,3516,2331,1250,1214,1,0,
GAS,50.0,70th Anniversary,2019,22.0,NaT,26.1,44.6,32.1,6.0,0,7635,7779,3904,2728,1250,1214,1,0,
GAS,51.0,70th Anniversary,2019,23.0,NaT,26.0,44.6,31.8,6.0,0,7579,7684,3976,2689,1250,1214,1,0,
GAS,52.0,70th Anniversary,2019,24.0,NaT,26.0,44.7,32.0,6.0,0,8059,7825,4448,2721,1250,1214,1,0,
GAS,53.0,70th Anniversary,2019,25.0,NaT,26.1,44.9,32.5,6.0,0,7949,7965,4202,2672,1250,1214,1,0,
GAS,54.0,70th Anniversary,2019,26.0,NaT,26.3,44.8,31.4,6.0,0,8394,7966,4244,3175,1250,1214,1,0,
GAS,55.0,70th Anniversary,2019,27.0,NaT,26.3,44.4,32.5,6.0,0,8559,7854,4262,3469,1250,1214,1,0,
GAS,56.0,70th Anniversary,2019,28.0,NaT,26.4,44.1,31.4,6.0,0,7771,7579,4406,2639,1250,1214,1,0,
GAS,57.0,70th Anniversary,2019,29.0,NaT,25.7,42.3,32.9,6.0,0,7394,7684,3989,2428,1250,1214,1,0,
GAS,58.0,70th Anniversary,2019,30.0,NaT,25.7,42.7,33.1,6.0,0,7467,7743,4015,2445,1250,1214,1,0,
GAS,59.0,70th Anniversary,2019,31.0,NaT,25.9,42.9,32.9,6.0,0,7426,7847,3858,2435,1250,1214,1,0,
GAS,60.0,70th Anniversary,2019,32.0,NaT,26.0,42.5,32.3,6.0,0,7036,7761,3508,2314,1250,1214,1,0,
GAS,61.0,70th Anniversary,2019,33.0,NaT,26.0,41.7,32.6,6.0,0,7005,7610,3552,2340,1250,1214,1,0,
GAS,62.0,70th Anniversary,2019,34.0,NaT,25.9,41.1,33.3,6.0,0,7320,7631,3826,2533,1250,1214,1,0,
GAS,63.0,70th Anniversary,2019,35.0,NaT,25.9,40.9,32.8,6.0,0,7062,7748,3562,2314,1250,1214,1,0,
GAS,64.0,70th Anniversary,2019,36.0,NaT,25.9,41.7,32.6,6.0,0,7089,7782,3526,2344,1250,1214,1,0,
GAS,65.0,70th Anniversary,2019,37.0,NaT,26.0,42.1,32.2,6.0,0,6966,7595,3550,2313,1250,1214,1,0,
GAS,66.0,70th Anniversary,2019,38.0,NaT,26.0,42.4,32.2,6.0,0,7061,7654,3604,2347,1250,1214,1,0,
GAS,67.0,70th Anniversary,2019,39.0,NaT,25.7,42.0,32.7,6.0,0,7078,7824,3361,2417,1250,1214,1,0,
GAS,68.0,70th Anniversary,2019,40.0,NaT,25.7,42.0,32.9,6.0,0,7149,7664,3627,2436,1250,1214,1,0,
GAS,69.0,70th Anniversary,2019,41.0,NaT,25.8,42.7,33.1,6.0,0,7076,7661,3576,2385,1250,1214,1,0,
GIO,1.0,70th Anniversary,2019,1.0,NaT,25.9,43.2,36.1,18.0,2,17368,14560,7412,4261,1250,1214,1,0,14.0
GIO,2.0,70th Anniversary,2019,2.0,NaT,26.0,42.9,34.9,18.0,2,11860,9446,6446,3654,1250,1214,1,0,13.0
GIO,3.0,70th Anniversary,2019,3.0,NaT,26.0,41.8,34.5,18.0,2,10818,8889,5752,3528,1250,1214,1,0,12.0
GIO,4.0,70th Anniversary,2019,4.0,NaT,25.8,41.3,35.2,18.0,2,10356,8769,5379,3481,1250,1214,1,0,11.0
GIO,5.0,70th Anniversary,2019,5.0,NaT,25.5,40.9,35.8,18.0,2,9849,8449,5194,3409,1250,1214,1,0,10.0
GIO,6.0,70th Anniversary,2019,6.0,NaT,25.4,40.7,36.0,17.0,2,9823,8543,5183,3294,1250,1214,1,0,9.0
GIO,7.0,70th Anniversary,2019,7.0,NaT,25.3,40.3,36.2,17.0,2,10226,8495,5423,3562,1250,1214,1,0,8.0
GIO,8.0,70th Anniversary,2019,8.0,NaT,25.0,39.4,37.0,18.0,2,10633,8902,5556,3492,1250,1214,1,0,7.0
GIO,9.0,70th Anniversary,2019,9.0,NaT,25.0,39.3,37.1,18.0,2,10181,8566,5347,3514,1250,1214,1,0,6.0
GIO,10.0,70th Anniversary,2019,10.0,NaT,25.0,38.9,37.1,18.0,2,9926,8615,5092,3434,1250,1214,1,0,5.0
GIO,11.0,70th Anniversary,2019,11.0,NaT,25.3,40.0,36.4,18.0,2,9980,8505,5275,3422,1250,1214,1,0,4.0
GIO,12.0,70th Anniversary,2019,12.0,NaT,25.9,42.7,34.3,18.0,2,10443,8381,5354,3968,1250,1214,1,0,3.0
GIO,13.0,70th Anniversary,2019,13.0,NaT,25.5,42.7,35.1,19.0,2,11156,9183,5680,3723,1250,1214,1,0,2.0
GIO,14.0,70th Anniversary,2019,14.0,NaT,25.1,42.9,35.4,19.0,2,10923,8587,5672,3999,1250,1214,1,0,1.0
GIO,15.0,70th Anniversary,2019,15.0,0 days 00:54:26.260000,24.8,43.5,36.6,19.0,2,12338,9046,5385,5611,179,1214,1,0,
GIO,16.0,70th Anniversary,2019,1.0,NaT,25.2,44.1,36.2,20.0,0,18779,13776,4131,2723,1250,148,1,0,
GIO,17.0,70th Anniversary,2019,2.0,NaT,25.6,44.6,35.6,20.0,0,8525,8504,4243,2779,1250,1214,1,0,
GIO,18.0,70th Anniversary,2019,3.0,NaT,25.8,44.6,34.6,20.0,0,8567,8349,4225,3003,1250,1214,1,0,
GIO,19.0,70th Anniversary,2019,4.0,NaT,25.4,44.8,34.8,19.0,0,8838,8482,4385,3017,1250,1214,1,0,
GIO,20.0,70th Anniversary,2019,5.0,NaT,25.2,44.8,35.1,19.0,0,8584,8367,4172,3059,1250,1214,1,0,
GIO,21.0,70th Anniversary,2019,6.0,NaT,25.2,44.9,35.0,19.0,0,8983,8492,4497,3070,1250,1214,1,0,
GIO,22.0,70th Anniversary,2019,7.0,NaT,25.3,45.1,35.3,19.0,0,8713,8376,4313,3052,1250,1214,1,0,
GIO,23.0,70th Anniversary,2019,8.0,NaT,25.7,45.8,34.7,19.0,0,8533,8380,4150,3008,1250,1214,1,0,
GIO,24.0,70th Anniversary,2019,9.0,NaT,25.5,45.8,34.7,19.0,0,9007,8468,4385,3237,1250,1214,1,0,
GIO,25.0,70th Anniversary,2019,10.0,NaT,25.8,45.8,34.0,19.0,0,11106,9298,5841,3378,1250,1214,1,0,
GIO,26.0,70th Anniversary,2019,11.0,NaT,25.5,45.6,34.0,19.0,0,11583,10588,4863,3149,1250,1214,1,0,
GIO,27.0,70th Anniversary,2019,12.0,NaT,25.1,45.6,34.9,19.0,0,8701,8160,4505,3065,1250,1214,1,0,
GIO,28.0,70th Anniversary,2019,13.0,NaT,25.0,45.9,35.2,19.0,0,8704,8247,4353,3131,1250,1214,1,0,
GIO,29.0,70th Anniversary,2019,14.0,NaT,25.0,46.2,35.4,19.0,0,8941,8409,4363,3239,1250,1214,1,0,
GIO,30.0,70th Anniversary,2019,15.0,NaT,25.4,46.1,35.2,19.0,0,9162,8427,4605,3237,1250,1214,1,0,
GIO,31.0,70th Anniversary,2019,16.0,NaT,25.9,44.7,33.8,19.0,0,9223,8403,4749,3184,1250,1214,1,0,
GIO,32.0,70th Anniversary,2019,17.0,NaT,26.1,44.7,33.0,19.0,0,9467,8347,4814,3453,1250,1214,1,0,
GIO,33.0,70th Anniversary,2019,18.0,NaT,26.1,45.0,32.9,19.0,0,9789,8834,4831,3309,1250,1214,1,0,
GIO,34.0,70th Anniversary,2019,19.0,NaT,26.2,45.7,32.3,19.0,0,9154,8430,4610,3220,1250,1214,1,0,
GIO,35.0,70th Anniversary,2019,20.0,NaT,25.8,45.6,32.5,19.0,0,9270,8399,4560,3434,1250,1214,1,0,
GIO,36.0,70th Anniversary,2019,21.0,NaT,25.5,45.4,33.6,19.0,0,9707,9050,4696,3136,1250,1214,1,0,
GIO,37.0,70th Anniversary,2019,22.0,NaT,25.3,45.0,33.4,19.0,0,9393,8479,4571,3486,1250,1214,1,0,
GIO,38.0,70th Anniversary,2019,23.0,NaT,24.8,45.0,34.7,19.0,0,9002,8247,4584,3252,1250,1214,1,0,
GIO,39.0,70th Anniversary,2019,24.0,NaT,24.8,44.3,34.6,19.0,0,9063,8207,4654,3286,1250,1214,1,0,
GIO,40.0,70th Anniversary,2019,25.0,NaT,24.8,42.8,34.9,19.0,0,8729,8206,4521,3032,1250,1214,1,0,
GIO,41.0,70th Anniversary,2019,26.0,NaT,25.1,42.0,34.7,19.0,0,9110,8357,4703,3147,1250,1214,1,0,
GIO,42.0,70th Anniversary,2019,27.0,NaT,25.4,42.5,31.8,19.0,0,8759,8214,4444,3135,1250,1214,1,0,
GIO,43.0,70th Anniversary,2019,28.0,NaT,25.8,43.4,31.0,19.0,0,8726,8208,4382,3165,1250,1214,1,0,
GIO,44.0,70th Anniversary,2019,29.0,NaT,26.3,44.3,29.8,19.0,0,9943,8706,5115,3337,1250,1214,1,0,
GIO,45.0,70th Anniversary,2019,30.0,NaT,26.1,44.0,30.5,19.0,0,8750,8098,4581,3107,1250,1214,1,0,
GIO,46.0,70th Anniversary,2019,31.0,NaT,25.7,44.2,31.8,19.0,0,8812,8162,4538,3155,1250,1214,1,0,
GIO,47.0,70th Anniversary,2019,32.0,NaT,25.6,44.2,32.1,19.0,0,8498,8056,4454,2991,1250,1214,1,0,
GIO,48.0,70th Anniversary,2019,33.0,NaT,25.7,44.2,32.3,19.0,0,8591,8061,4357,3191,1250,1214,1,0,
GIO,49.0,70th Anniversary,2019,34.0,NaT,26.1,44.6,32.1,19.0,0,8700,8122,4469,3139,1250,1214,1,0,
GIO,50.0,70th Anniversary,2019,35.0,NaT,26.0,44.6,31.8,17.0,0,10114,8556,5590,3212,1250,1214,1,0,
GIO,51.0,70th Anniversary,2019,36.0,NaT,26.0,44.7,32.0,17.0,0,8614,8393,4183,3059,1250,1214,1,0,
GIO,52.0,70th Anniversary,2019,37.0,NaT,26.1,44.9,32.5,17.0,0,10538,8229,4252,5169,1250,1214,1,0,
GIO,53.0,70th Anniversary,2019,38.0,NaT,26.3,44.8,31.4,17.0,0,8710,8116,4348,3278,1250,1214,1,0,
GIO,54.0,70th Anniversary,2019,39.0,NaT,26.3,44.4,32.5,17.0,0,11635,9245,5679,4195,1250,1214,1,0,
GIO,55.0,70th Anniversary,2019,40.0,NaT,26.4,44.1,31.4,17.0,0,10876,8368,6431,3438,1250,1214,1,0,
GIO,56.0,70th Anniversary,2019,41.0,NaT,25.7,42.3,32.9,17.0,0,9089,8357,4639,3181,1250,1214,1,0,
GIO,57.0,70th Anniversary,2019,42.0,NaT,25.7,42.7,33.1,17.0,0,9989,8670,5367,3174,1250,1214,1,0,
GIO,58.0,70th Anniversary,2019,43.0,NaT,26.1,42.9,32.3,17.0,0,8575,8159,4387,3041,1250,1214,1,0,
GIO,59.0,70th Anniversary,2019,44.0,NaT,26.0,42.5,32.3,17.0,0,9026,8719,4463,2928,1250,1214,1,0,
GIO,60.0,70th Anniversary,2019,45.0,NaT,26.0,41.7,32.6,18.0,0,9499,8797,4755,3094,1250,1214,1,0,
GIO,61.0,70th Anniversary,2019,46.0,NaT,25.9,40.7,33.0,18.0,0,8971,8511,4492,3042,1250,1214,1,0,
GIO,62.0,70th Anniversary,2019,47.0,NaT,25.9,40.9,32.8,18.0,0,8803,8414,4477,2951,1250,1214,1,0,
GIO,63.0,70th Anniversary,2019,48.0,NaT,26.0,42.1,32.2,18.0,0,8606,8342,4392,2888,1250,1214,1,0,
GIO,64.0,70th Anniversary,2019,49.0,NaT,26.0,42.4,32.8,18.0,0,8390,8191,4236,2945,1250,1214,1,0,
GIO,65.0,70th Anniversary,2019,50.0,NaT,26.0,42.4,32.2,18.0,0,10526,8297,4369,4980,1250,1214,1,0,
GIO,66.0,70th Anniversary,2019,51.0,NaT,25.7,42.0,32.9,18.0,0,9154,8347,4733,3177,1250,1214,1,0,
GIO,67.0,70th Anniversary,2019,52.0,NaT,25.7,42.1,33.2,18.0,0,10255,9613,4806,3076,1250,1214,1,0,
GIO,68.0,70th Anniversary,2019,53.0,NaT,26.2,42.9,32.6,18.0,0,9237,8386,4730,3234,1250,1214,1,0,
GRO,1.0,70th Anniversary,2019,4.0,NaT,25.9,43.2,36.1,10.0,3,15525,14560,7197,3846,1250,1214,0,0,18.0
GRO,2.0,70th Anniversary,2019,5.0,NaT,26.0,42.9,34.9,10.0,3,10470,8932,5302,3525,1250,1214,0,0,17.0
GRO,3.0,70th Anniversary,2019,6.0,NaT,26.0,41.8,34.5,10.0,3,9620,8755,4736,3290,1250,1214,0,0,16.0
GRO,4.0,70th Anniversary,2019,7.0,NaT,25.8,41.3,35.2,10.0,3,9896,8501,5232,3373,1250,1214,0,0,15.0
GRO,5.0,70th Anniversary,2019,8.0,NaT,25.5,40.9,35.8,10.0,3,9928,8606,5070,3467,1250,1214,0,0,14.0
GRO,6.0,70th Anniversary,2019,9.0,NaT,25.4,40.7,36.0,9.0,3,9636,8785,4693,3321,1250,1214,0,0,13.0
GRO,7.0,70th Anniversary,2019,10.0,NaT,25.3,40.3,36.2,9.0,3,9591,8666,4784,3301,1250,1214,0,0,12.0
GRO,8.0,70th Anniversary,2019,11.0,NaT,25.0,39.4,37.0,9.0,3,9475,8680,4627,3315,1250,1214,0,0,11.0
GRO,9.0,70th Anniversary,2019,12.0,NaT,25.0,39.3,37.1,9.0,3,9612,8677,4698,3400,1250,1214,0,0,10.0
GRO,10.0,70th Anniversary,2019,13.0,NaT,25.0,38.9,37.1,9.0,3,9402,8581,4627,3333,1250,1214,0,0,9.0
GRO,11.0,70th Anniversary,2019,14.0,NaT,25.3,40.0,36.4,9.0,3,9382,8680,4467,3375,1250,1214,0,0,8.0
GRO,12.0,70th Anniversary,2019,15.0,NaT,25.6,41.5,35.9,9.0,3,9493,8705,4577,3364,1250,1214,0,0,7.0
GRO,13.0,70th Anniversary,2019,16.0,NaT,25.5,42.7,35.1,9.0,3,9605,8618,4760,3390,1250,1214,0,0,6.0
GRO,14.0,70th Anniversary,2019,17.0,NaT,25.1,42.9,35.4,9.0,3,9751,8633,4814,3489,1250,1214,0,0,5.0
GRO,15.0,70th Anniversary,2019,18.0,NaT,24.8,43.5,36.6,9.0,3,9386,8662,4545,3319,1250,1214,0,0,4.0
GRO,16.0,70th Anniversary,2019,19.0,NaT,25.1,43.7,36.2,9.0,3,9401,8675,4539,3329,1250,1214,0,0,3.0
GRO,17.0,70th Anniversary,2019,20.0,NaT,25.2,44.1,36.2,9.0,3,9459,8675,4655,3275,1250,1214,0,0,2.0
GRO,18.0,70th Anniversary,2019,21.0,NaT,25.8,44.6,34.6,9.0,3,9167,8644,4390,3241,1250,1214,0,0,1.0
GRO,19.0,70th Anniversary,2019,22.0,0 days 00:59:46.154000,25.5,44.7,35.0,10.0,3,11284,8683,4440,5400,228,1214,0,0,30.0
GRO,20.0,70th Anniversary,2019,1.0,NaT,25.2,44.8,35.1,16.0,0,19216,13684,6725,4083,1250,195,1,0,29.0
GRO,21.0,70th Anniversary,2019,2.0,NaT,25.3,44.9,34.8,16.0,0,8610,8572,4164,2892,1250,1214,1,0,28.0
GRO,22.0,70th Anniversary,2019,3.0,NaT,25.3,45.1,35.3,15.0,0,8421,8423,4138,2846,1250,1214,1,0,27.0
GRO,23.0,70th Anniversary,2019,4.0,NaT,25.7,45.8,34.7,15.0,0,8530,8338,4106,3091,1250,1214,1,0,26.0
GRO,24.0,70th Anniversary,2019,5.0,NaT,25.5,45.8,34.7,16.0,0,9749,9157,4513,3262,1250,1214,1,0,25.0
GRO,25.0,70th Anniversary,2019,6.0,NaT,25.8,45.8,34.0,16.0,0,9507,8569,4779,3309,1250,1214,1,0,24.0
GRO,26.0,70th Anniversary,2019,7.0,NaT,25.7,45.7,33.8,16.0,0,9001,8485,4516,3083,1250,1214,1,0,23.0
GRO,27.0,70th Anniversary,2019,8.0,NaT,25.1,45.6,34.9,16.0,0,8654,8449,4343,2885,1250,1214,1,0,22.0
GRO,28.0,70th Anniversary,2019,9.0,NaT,25.0,45.9,35.2,16.0,0,8684,8322,4400,2986,1250,1214,1,0,21.0
GRO,29.0,70th Anniversary,2019,10.0,NaT,25.0,46.2,35.4,16.0,0,8947,8588,4434,2996,1250,1214,1,0,20.0
GRO,30.0,70th Anniversary,2019,11.0,NaT,25.4,46.1,35.2,16.0,0,8827,8460,4224,3189,1250,1214,1,0,19.0
GRO,31.0,70th Anniversary,2019,12.0,NaT,25.6,44.8,35.0,16.0,0,9738,9467,4489,2958,1250,1214,1,0,18.0
GRO,32.0,70th Anniversary,2019,13.0,NaT,26.1,44.7,33.0,16.0,0,10073,8309,5892,3107,1250,1214,1,0,17.0
GRO,33.0,70th Anniversary,2019,14.0,NaT,26.1,45.0,32.9,16.0,0,8554,8296,4189,3079,1250,1214,1,0,16.0
GRO,34.0,70th Anniversary,2019,15.0,NaT,26.2,45.7,32.3,16.0,0,8561,8377,4225,2968,1250,1214,1,0,15.0
GRO,35.0,70th Anniversary,2019,16.0,NaT,25.8,45.6,32.5,16.0,0,8618,8583,4092,2962,1250,1214,1,0,14.0
GRO,36.0,70th Anniversary,2019,17.0,NaT,25.6,45.4,33.0,16.0,0,8890,8456,4404,3088,1250,1214,1,0,13.0
GRO,37.0,70th Anniversary,2019,18.0,NaT,25.3,45.0,33.4,16.0,0,8453,8288,4180,2974,1250,1214,1,0,12.0
GRO,38.0,70th Anniversary,2019,19.0,NaT,24.8,45.0,34.7,16.0,0,8780,8353,4388,3073,1250,1214,1,0,11.0
GRO,39.0,70th Anniversary,2019,20.0,NaT,24.8,44.3,34.6,16.0,0,10047,9227,4945,3097,1250,1214,1,0,10.0
GRO,40.0,70th Anniversary,2019,21.0,NaT,24.8,42.8,34.9,16.0,0,8362,8266,4129,2946,1250,1214,1,0,9.0
GRO,41.0,70th Anniversary,2019,22.0,NaT,25.1,42.7,33.9,16.0,0,8905,8308,4524,3131,1250,1214,1,0,8.0
GRO,42.0,70th Anniversary,2019,23.0,NaT,25.4,42.5,31.8,16.0,0,8530,8354,4254,2925,1250,1214,1,0,7.0
GRO,43.0,70th Anniversary,2019,24.0,NaT,25.8,43.4,31.0,16.0,0,8158,8275,4047,2775,1250,1214,1,0,6.0
GRO,44.0,70th Anniversary,2019,25.0,NaT,26.3,44.3,29.8,16.0,0,10481,8333,6417,3020,1250,1214,1,0,5.0
GRO,45.0,70th Anniversary,2019,26.0,NaT,26.1,44.0,30.5,16.0,0,8341,8296,4175,2842,1250,1214,1,0,4.0
GRO,46.0,70th Anniversary,2019,27.0,NaT,25.9,44.0,31.0,16.0,0,8124,8217,3986,2850,1250,1214,1,0,3.0
GRO,47.0,70th Anniversary,2019,28.0,NaT,25.6,44.2,32.1,16.0,0,8388,8266,4167,2938,1250,1214,1,0,2.0
GRO,48.0,70th Anniversary,2019,29.0,NaT,25.7,44.2,32.3,16.0,0,8485,8259,4422,2796,1250,1214,1,0,1.0
GRO,49.0,70th Anniversary,2019,30.0,0 days 01:42:14.523000,26.1,44.6,32.1,16.0,0,18023,8165,9991,9624,880,1214,1,0,
HAM,1.0,70th Anniversary,2019,4.0,NaT,25.9,43.2,36.1,2.0,2,11894,14560,4321,2506,1250,1214,0,0,30.0
HAM,2.0,70th Anniversary,2019,5.0,NaT,26.0,42.9,34.9,2.0,2,7774,8080,3946,2577,1250,1214,0,0,29.0
HAM,3.0,70th Anniversary,2019,6.0,NaT,26.1,42.3,34.7,2.0,2,7499,8008,3698,2527,1250,1214,0,0,28.0
HAM,4.0,70th Anniversary,2019,7.0,NaT,25.8,41.3,35.2,2.0,2,7305,7998,3526,2432,1250,1214,0,0,27.0
HAM,5.0,70th Anniversary,2019,8.0,NaT,25.6,41.3,35.8,2.0,2,7386,8021,3526,2516,1250,1214,0,0,26.0
HAM,6.0,70th Anniversary,2019,9.0,NaT,25.4,40.7,36.0,2.0,2,7278,7975,3457,2475,1250,1214,0,0,25.0
HAM,7.0,70th Anniversary,2019,10.0,NaT,25.3,40.3,36.2,2.0,2,7312,8000,3501,2462,1250,1214,0,0,24.0
HAM,8.0,70th Anniversary,2019,11.0,NaT,25.2,39.6,36.5,2.0,2,7094,7923,3319,2395,1250,1214,0,0,23.0
HAM,9.0,70th Anniversary,2019,12.0,NaT,25.0,39.3,37.1,2.0,2,7236,7876,3452,2513,1250,1214,0,0,22.0
HAM,10.0,70th Anniversary,2019,13.0,NaT,24.9,38.9,37.5,2.0,2,7203,7914,3367,2509,1250,1214,0,0,21.0
HAM,11.0,70th Anniversary,2019,14.0,NaT,25.0,38.9,37.1,2.0,2,7260,7984,3451,2449,1250,1214,0,0,20.0
HAM,12.0,70th Anniversary,2019,15.0,NaT,25.6,41.5,35.9,2.0,2,7349,8119,3449,2453,1250,1214,0,0,19.0
HAM,13.0,70th Anniversary,2019,16.0,NaT,25.9,42.7,34.3,2.0,2,7308,7969,3466,2516,1250,1214,0,0,18.0
HAM,14.0,70th Anniversary,2019,17.0,NaT,25.5,42.7,35.1,2.0,2,7470,7946,3748,2498,1250,1214,0,0,17.0
HAM,15.0,70th Anniversary,2019,18.0,NaT,24.9,43.2,36.0,2.0,2,7331,7955,3470,2564,1250,1214,0,0,16.0
HAM,16.0,70th Anniversary,2019,19.0,NaT,24.8,43.5,36.6,2.0,2,7281,7926,3484,2500,1250,1214,0,0,15.0
HAM,17.0,70th Anniversary,2019,20.0,NaT,25.2,44.1,36.2,2.0,2,7324,7977,3434,2566,1250,1214,0,0,14.0
HAM,18.0,70th Anniversary,2019,21.0,NaT,25.6,44.6,35.6,2.0,2,7384,8185,3391,2487,1250,1214,0,0,13.0
HAM,19.0,70th Anniversary,2019,22.0,NaT,25.8,44.6,34.6,2.0,2,7325,8116,3419,2457,1250,1214,0,0,12.0
HAM,20.0,70th Anniversary,2019,23.0,NaT,25.4,44.8,34.8,2.0,2,7712,8239,3667,2602,1250,1214,0,0,11.0
HAM,21.0,70th Anniversary,2019,24.0,NaT,25.2,44.8,35.1,2.0,2,7725,8252,3717,2564,1250,1214,0,0,10.0
HAM,22.0,70th Anniversary,2019,25.0,NaT,25.3,44.9,34.8,2.0,2,7806,8130,3921,2589,1250,1214,0,0,9.0
HAM,23.0,70th Anniversary,2019,26.0,NaT,25.3,45.1,35.3,2.0,2,7604,8136,3632,2597,1250,1214,0,0,8.0
HAM,24.0,70th Anniversary,2019,27.0,NaT,25.7,45.8,34.7,2.0,2,8152,8249,4269,2579,1250,1214,0,0,7.0
HAM,25.0,70th Anniversary,2019,28.0,NaT,25.7,45.8,33.8,1.0,2,7569,8210,3511,2604,1250,1214,0,0,6.0
HAM,26.0,70th Anniversary,2019,29.0,NaT,25.8,45.8,34.0,1.0,2,7391,8123,3487,2466,1250,1214,0,0,5.0
HAM,27.0,70th Anniversary,2019,30.0,NaT,25.7,45.7,33.8,1.0,2,7412,8184,3514,2415,1250,1214,0,0,4.0
HAM,28.0,70th Anniversary,2019,31.0,NaT,25.1,45.6,34.9,1.0,2,7670,8106,3786,2564,1250,1214,0,0,3.0
HAM,29.0,70th Anniversary,2019,32.0,NaT,25.0,45.9,35.2,1.0,2,7869,8344,3801,2580,1250,1214,0,0,2.0
HAM,30.0,70th Anniversary,2019,33.0,NaT,25.0,46.0,35.2,1.0,2,8126,8364,3826,2867,1250,1214,0,0,1.0
HAM,31.0,70th Anniversary,2019,34.0,0 days 01:15:16.009000,25.4,46.1,35.2,1.0,2,10422,8285,4133,5105,476,1214,0,0,17.0
HAM,32.0,70th Anniversary,2019,1.0,NaT,25.6,44.8,35.0,2.0,0,18081,13714,3129,2085,1250,421,1,0,16.0
HAM,33.0,70th Anniversary,2019,2.0,NaT,26.1,44.7,33.0,2.0,0,6179,7444,2965,2053,1250,1214,1,0,15.0
HAM,34.0,70th Anniversary,2019,3.0,NaT,26.1,45.0,32.9,2.0,0,5963,7398,2725,2120,1250,1214,1,0,14.0
HAM,35.0,70th Anniversary,2019,4.0,NaT,26.1,45.6,32.6,2.0,0,6555,7442,3186,2212,1250,1214,1,0,13.0
HAM,36.0,70th Anniversary,2019,5.0,NaT,25.8,45.6,32.5,2.0,0,7074,7905,3486,2285,1250,1214,1,0,12.0
HAM,37.0,70th Anniversary,2019,6.0,NaT,25.6,45.4,33.0,2.0,0,6900,7695,3181,2414,1250,1214,1,0,11.0
HAM,38.0,70th Anniversary,2019,7.0,NaT,25.5,45.4,33.6,2.0,0,7032,7586,3239,2691,1250,1214,1,0,10.0
HAM,39.0,70th Anniversary,2019,8.0,NaT,24.8,45.0,34.7,2.0,0,7764,7414,4795,2470,1250,1214,1,0,9.0
HAM,40.0,70th Anniversary,2019,9.0,NaT,24.8,45.2,34.7,2.0,0,6708,7539,3121,2322,1250,1214,1,0,8.0
HAM,41.0,70th Anniversary,2019,10.0,NaT,24.8,42.8,34.9,2.0,0,6700,7610,3093,2287,1250,1214,1,0,7.0
HAM,42.0,70th Anniversary,2019,11.0,NaT,25.1,42.7,33.9,2.0,0,6467,7535,2983,2209,1250,1214,1,0,6.0
HAM,43.0,70th Anniversary,2019,12.0,NaT,25.1,42.0,34.7,2.0,0,6525,7471,3082,2237,1250,1214,1,0,5.0
HAM,44.0,70th Anniversary,2019,13.0,NaT,25.8,43.4,31.0,2.0,0,6532,7481,3071,2241,1250,1214,1,0,4.0
HAM,45.0,70th Anniversary,2019,14.0,NaT,26.2,43.9,30.1,2.0,0,6525,7503,3190,2159,1250,1214,1,0,3.0
HAM,46.0,70th Anniversary,2019,15.0,NaT,26.3,44.3,29.8,2.0,0,6523,7523,3049,2219,1250,1214,1,0,2.0
HAM,47.0,70th Anniversary,2019,16.0,NaT,25.9,44.0,31.0,2.0,0,6436,7486,2984,2216,1250,1214,1,0,1.0
HAM,48.0,70th Anniversary,2019,17.0,0 days 01:38:26.659000,25.7,44.2,31.8,2.0,0,7860,7403,2800,4575,838,1214,1,0,
HAM,49.0,70th Anniversary,2019,18.0,NaT,25.7,44.2,32.3,2.0,0,16280,13565,2358,1668,1250,748,1,0,
HAM,50.0,70th Anniversary,2019,1.0,NaT,25.8,44.7,32.6,2.0,2,6011,7415,2820,2044,1250,1214,0,0,
HAM,51.0,70th Anniversary,2019,2.0,NaT,26.1,44.6,32.1,2.0,2,5880,7343,2733,2070,1250,1214,0,0,
HAM,52.0,70th Anniversary,2019,3.0,NaT,26.0,44.6,31.8,2.0,2,6232,7292,2918,2217,1250,1214,0,0,
HAM,53.0,70th Anniversary,2019,4.0,NaT,26.0,44.7,32.0,2.0,2,6126,7300,2910,2149,1250,1214,0,0,
HAM,54.0,70th Anniversary,2019,5.0,NaT,26.1,44.9,32.5,2.0,2,6191,7263,2824,2266,1250,1214,0,0,
HAM,55.0,70th Anniversary,2019,6.0,NaT,26.3,44.8,31.4,2.0,2,6157,7295,2870,2193,1250,1214,0,0,
HAM,56.0,70th Anniversary,2019,7.0,NaT,26.3,44.4,32.5,2.0,2,6436,7521,3059,2158,1250,1214,0,0,
